x,y,z,roll,pitch,yaw,time
0,358,0,0,1,39,178.47108840942383
0,358,0,0,1,40,178.50058722496033
0,359,0,0,1,41,178.53253030776978
0,358,0,0,1,41,178.56466031074524
0,359,0,0,1,41,178.61757850646973
0,358,0,0,1,39,178.64789652824402
0,358,0,0,1,39,178.67838382720947
0,359,0,0,1,42,178.70991396903992
0,359,0,0,1,42,178.74193358421326
0,359,0,0,1,42,178.77353811264038
0,359,0,0,1,41,178.80470728874207
0,359,0,0,1,42,178.8359522819519
0,358,0,0,1,39,178.87156176567078
0,358,0,0,1,39,178.90486526489258
0,359,0,0,1,41,178.93389868736267
0,359,0,0,1,41,178.9645290374756
0,358,0,0,1,40,179.0123152732849
0,359,0,0,1,41,179.04468607902527
0,359,0,0,2,43,179.07689213752747
0,359,0,0,1,41,179.10616660118103
0,358,0,0,1,38,179.1446430683136
0,359,0,0,2,43,179.18296360969543
0,359,0,0,1,41,179.21091318130493
0,359,0,0,1,41,179.23985123634338
0,359,0,0,1,41,179.271546125412
0,358,0,0,1,39,179.3009855747223
0,358,0,0,1,40,179.3475308418274
0,358,0,0,1,41,179.3813760280609
0,359,0,0,1,41,179.42046427726746
0,359,0,0,1,42,179.46332550048828
0,359,0,0,1,41,179.505042552948
0,358,0,0,1,39,179.52846455574036
0,359,0,0,1,41,179.55514883995056
0,359,0,0,1,40,179.58892488479614
0,358,0,0,1,40,179.61352968215942
0,359,0,0,2,43,179.64885663986206
0,358,0,0,1,39,179.67272686958313
0,359,0,0,1,41,179.722665309906
0,359,0,0,1,41,179.7550756931305
0,358,0,0,1,40,179.77912998199463
0,358,0,0,1,40,179.82974004745483
0,359,0,0,1,42,179.8615016937256
0,359,0,0,1,42,179.88880681991577
0,359,0,0,1,41,179.915785074234
0,359,0,0,1,41,179.95494556427002
0,359,0,0,1,41,179.99126029014587
0,358,0,0,1,40,180.0228567123413
0,358,0,0,1,40,180.04778170585632
0,359,0,0,2,43,180.09763073921204
0,359,0,0,1,41,180.1222586631775
0,359,0,0,1,41,180.14995098114014
0,359,0,0,1,42,180.18184208869934
0,359,0,0,1,41,180.21774053573608
0,359,0,0,1,41,180.24700951576233
0,359,0,0,1,40,180.2766182422638
0,359,0,0,1,41,180.30781531333923
0,359,0,0,1,41,180.3400387763977
0,358,0,0,1,39,180.3727672100067
0,358,0,0,1,39,180.40440845489502
0,358,0,0,1,40,180.4366946220398
0,359,0,0,1,42,180.4707293510437
0,359,0,0,1,42,180.50148057937622
0,359,0,0,1,41,180.53147745132446
0,359,0,0,1,41,180.56466245651245
0,359,0,0,1,41,180.612788438797
0,359,0,0,1,40,180.6439552307129
0,359,0,0,1,41,180.67580795288086
0,359,0,0,1,42,180.70790338516235
0,358,0,0,1,40,180.74080896377563
0,359,0,0,1,41,180.77651715278625
0,359,0,0,1,41,180.80502438545227
0,359,0,0,2,43,180.83688879013062
0,359,0,0,1,41,180.86818552017212
0,358,0,0,1,39,180.90307474136353
0,358,0,0,1,41,180.93440866470337
0,359,0,0,1,41,180.96472764015198
0,359,0,0,1,41,181.0305676460266
0,358,0,0,1,39,181.05945420265198
0,359,0,0,1,41,181.08321404457092
0,359,0,0,1,41,181.11376023292542
0,359,0,0,1,41,181.14553022384644
0,359,0,0,1,41,181.1805603504181
0,359,0,0,1,41,181.21237111091614
0,359,0,0,1,40,181.25138187408447
0,359,0,0,1,40,181.27539825439453
0,359,0,0,1,41,181.3005120754242
0,359,0,0,1,41,181.33233857154846
0,359,0,0,1,41,181.3634853363037
0,359,0,0,1,41,181.41265487670898
0,359,0,0,1,40,181.44347739219666
0,359,0,0,1,43,181.4756031036377
0,359,0,0,1,41,181.5091941356659
0,359,0,0,1,41,181.5404176712036
0,359,0,0,1,42,181.57342624664307
0,358,0,0,1,39,181.6053183078766
0,359,0,0,1,41,181.63787603378296
0,359,0,0,1,41,181.66971349716187
0,359,0,0,1,41,181.70157098770142
0,359,0,0,1,42,181.73272490501404
0,359,0,0,1,41,181.76686763763428
0,359,0,0,1,41,181.8119204044342
0,358,0,0,1,40,181.84526300430298
0,359,0,0,1,41,181.8760335445404
0,358,0,0,1,40,181.9094054698944
0,358,0,0,1,40,181.94093561172485
0,358,0,0,1,40,181.97347974777222
0,359,0,0,1,41,182.00410223007202
0,359,0,0,1,41,182.03768825531006
0,358,0,0,1,39,182.06900930404663
